"id","age","monthly_income","zip","credit_score","years_of_employment","dependents","approved"
53537,24,8688.46,95955,827,37,1,0.0
53538,34,5859.95,94339,360,45,2,1.0
53539,32,14583.44,95594,810,17,3,1.0
53540,38,13169.56,91714,823,37,2,1.0
53541,28,11042.84,92647,379,17,3,0.0
53542,23,9045.35,93326,777,33,1,0.0
53543,20,9257.02,94972,498,34,4,0.0
53544,24,15401.33,95936,546,6,4,0.0
53545,32,7184.6,93866,581,37,2,1.0
53546,19,16109.73,93799,614,37,3,0.0
53547,32,15570.33,90597,469,6,2,1.0
53548,30,6284.08,90935,678,41,3,1.0
53549,42,17428.07,93178,461,3,2,1.0
53550,28,8146.23,91847,706,12,2,0.0
53551,37,10934.04,90778,468,42,5,1.0
53552,25,16113.13,91581,643,14,5,0.0
53553,30,7884.83,95941,446,45,4,1.0
53554,37,7037.31,94998,710,16,1,1.0
53555,20,13369.86,92801,355,25,1,0.0
53556,39,7222.98,90346,625,34,5,1.0
53557,35,7412.27,94492,681,40,5,1.0
53558,39,16149.27,95372,576,31,1,1.0
53559,26,13037.19,90287,736,8,5,0.0
53560,39,8502.82,93058,659,18,5,1.0
53561,36,9659.35,91544,750,5,5,1.0
53562,18,12065.18,95507,414,25,1,0.0
53563,22,11771.55,92790,405,8,5,0.0
53564,42,10287.06,90746,417,41,2,1.0
53565,28,10223.87,91052,309,19,4,0.0
53566,36,5343.83,90558,439,29,1,1.0
53567,18,13160.82,90916,583,16,5,0.0
53568,19,9367.3,90464,524,8,1,0.0
53569,19,7792.4,94660,396,41,1,0.0
53570,40,4236.98,94929,699,30,5,1.0
53571,26,14777.08,93647,812,20,2,0.0
53572,33,6111.18,91120,349,9,5,1.0
53573,33,8368.15,95408,369,5,1,1.0
53574,30,17349.39,91194,497,16,5,1.0
53575,45,5846.23,94258,533,28,3,1.0
53576,26,17230.02,90687,368,11,2,0.0
53577,26,6880.96,92894,733,4,2,0.0
53578,42,10029.96,92606,663,38,5,1.0
53579,43,2874.03,91827,814,5,3,1.0
53580,23,6450.57,94925,847,12,5,0.0
53581,34,9722.34,93410,434,21,1,1.0
53582,37,8412.11,94760,826,9,3,1.0
53583,37,17558.34,92285,368,28,2,1.0
53584,27,8074.01,91491,708,18,2,0.0
53585,34,6354.23,92114,706,4,1,1.0
53586,28,4246.35,94658,382,8,3,0.0
53587,21,9849.48,96129,681,35,2,0.0
53588,38,7492.29,92436,415,14,1,1.0
53589,29,14655.41,95484,449,1,2,0.0
53590,33,11241.32,94885,331,5,2,1.0
53591,24,6062.14,94292,601,1,3,0.0
53592,29,10979.0,93621,577,39,2,0.0
53593,28,1997.61,94753,438,15,4,0.0
53594,19,9231.83,92158,441,38,3,0.0
53595,31,11891.54,90141,832,34,3,1.0
53596,23,6141.14,92889,360,43,2,0.0
53597,22,9926.25,90846,436,9,2,0.0
53598,37,14224.9,95489,713,2,3,1.0
53599,28,6914.31,94823,677,12,4,0.0
53600,35,13919.99,95035,819,8,4,1.0
53601,25,9146.47,94376,548,21,1,0.0
53602,30,17236.32,93646,323,39,1,1.0
53603,40,14058.76,91368,313,16,5,1.0
53604,32,6068.25,94645,753,45,3,1.0
53605,21,5116.09,93180,313,42,3,0.0
53606,32,10665.69,90933,706,36,1,1.0
53607,29,10237.68,93044,740,34,5,0.0
53608,18,3557.04,94733,819,27,4,0.0
53609,23,9161.96,91482,504,20,5,0.0
53610,35,5106.21,90988,766,11,3,1.0
53611,30,12024.36,95828,399,12,3,1.0
53612,28,5456.91,95577,672,28,5,0.0
53613,24,13773.74,95587,412,33,5,0.0
53614,19,11056.25,90183,439,34,4,0.0
53615,19,3292.87,92052,830,27,4,0.0
53616,19,14753.73,92116,682,11,1,0.0
53617,32,10140.22,95291,810,4,1,1.0
53618,30,8028.24,95349,495,18,5,1.0
53619,29,5829.24,95774,603,40,4,0.0
53620,38,4734.71,94274,426,23,4,1.0
53621,24,15131.32,94784,450,37,5,0.0
53622,37,7608.53,92575,623,38,2,1.0
53623,34,7016.1,92012,514,38,3,1.0
53624,35,13015.81,95730,383,11,2,1.0
53625,45,10667.84,90809,496,34,2,1.0
53626,35,14196.86,95752,489,43,2,1.0
53627,30,12789.25,95157,529,2,2,1.0
53628,41,6225.22,92633,525,37,1,1.0
53629,42,14256.06,94172,311,31,1,1.0
53630,31,12259.52,92247,455,33,1,1.0
53631,42,5210.15,95373,641,38,2,1.0
53632,42,11319.56,95081,590,10,2,1.0
53633,36,9158.81,92005,486,21,2,1.0
53634,24,3812.84,90997,684,23,4,0.0
53635,20,7019.15,95967,803,12,4,0.0
53636,31,9303.76,92203,389,22,2,1.0
53637,24,9794.75,91341,363,10,2,0.0
53638,36,12923.73,92339,760,21,2,1.0
53639,22,10380.12,95912,650,16,2,0.0
53640,18,3466.51,95450,596,33,2,0.0
53641,31,9046.49,93413,420,45,4,1.0
53642,32,10405.14,94110,829,7,1,1.0
53643,24,5307.01,95808,669,16,4,0.0
53644,18,9744.8,90608,356,13,3,0.0
53645,21,12963.99,93356,546,22,5,0.0
53646,40,11251.99,91421,365,11,2,1.0
53647,35,8421.16,94611,644,27,5,1.0
53648,32,7833.81,92257,792,14,1,1.0
53649,31,8777.33,93990,625,22,5,1.0
53650,42,14584.74,92204,811,15,4,1.0
53651,22,17231.46,95747,667,41,2,0.0
53652,23,9051.0,90532,385,14,3,0.0
53653,19,11633.41,94705,483,12,4,0.0
53654,25,2394.26,94747,628,35,2,0.0
53655,25,12062.32,94210,519,17,2,0.0
53656,36,6748.56,94778,629,39,1,1.0
53657,20,15875.11,94227,405,21,5,0.0
53658,43,11614.28,95214,686,28,1,1.0
53659,27,7684.79,91654,419,43,5,0.0
53660,38,4189.1,91318,321,38,4,1.0
53661,39,16493.38,94581,439,31,5,1.0
53662,25,8630.45,94737,715,21,5,0.0
53663,45,7802.88,92495,823,2,4,1.0
53664,32,10998.67,96128,462,24,3,1.0
53665,31,11201.37,93097,608,14,1,1.0
53666,44,10228.99,92918,744,13,1,1.0
53667,20,7366.56,93694,649,41,2,0.0
53668,43,10230.85,93798,346,3,4,1.0
53669,39,15212.45,92109,650,12,5,1.0
53670,37,11139.52,95785,706,30,4,1.0
53671,23,4241.82,92536,758,43,2,0.0
53672,39,8207.22,90468,583,5,4,1.0
53673,26,9768.16,90876,366,21,1,0.0
53674,28,3822.41,93836,835,4,3,0.0
53675,30,5448.43,94181,395,9,1,1.0
53676,27,18690.95,90548,661,26,1,0.0
53677,34,8198.06,95808,621,8,5,1.0
53678,23,8342.05,93618,466,21,3,0.0
53679,39,4571.43,93973,407,13,2,1.0
53680,38,8121.91,90602,797,15,2,1.0
53681,30,15267.43,91845,810,12,1,1.0
53682,31,7943.37,92511,627,33,2,1.0
53683,35,14739.24,91004,418,18,1,1.0
53684,32,10459.14,93346,470,24,1,1.0
53685,24,10281.07,95602,614,27,3,0.0
53686,29,10053.88,92866,453,42,3,0.0
53687,31,8527.21,93252,842,9,3,1.0
53688,28,14084.41,91905,349,22,1,0.0
53689,29,11300.13,93623,486,32,4,0.0
53690,23,9945.78,91371,401,8,2,0.0
53691,25,13988.84,90064,464,21,1,0.0
53692,24,11592.55,94588,428,31,4,0.0
53693,38,9631.64,91860,391,39,4,1.0
53694,25,14495.49,94702,607,44,5,0.0
53695,41,11172.74,91859,537,37,5,1.0
53696,31,10265.55,94240,715,5,1,1.0
53697,29,5865.01,94605,684,9,3,0.0
53698,34,10349.03,90144,316,8,3,1.0
53699,29,6208.13,92722,521,25,4,0.0
53700,36,5819.21,90820,342,41,3,1.0
53701,21,4938.15,95135,774,4,2,0.0
53702,33,11053.51,95899,566,40,5,1.0
53703,43,9329.88,91018,746,35,1,1.0
53704,34,12004.87,94176,639,31,2,1.0
53705,25,11572.64,94487,737,38,2,0.0
53706,29,14926.4,92789,533,7,5,0.0
53707,26,12016.88,93647,378,20,5,0.0
53708,40,15947.66,94166,346,20,2,1.0
53709,41,6626.71,95570,489,16,2,1.0
53710,29,7335.17,94058,540,44,5,0.0
53711,25,11416.39,95642,490,25,4,0.0
53712,27,4514.01,93363,382,41,1,0.0
53713,25,7536.49,95462,709,16,4,0.0
53714,18,14428.96,91346,827,40,2,0.0
53715,24,2643.66,92550,706,20,2,0.0
53716,36,13336.12,93565,618,14,4,1.0
53717,21,11572.51,92641,363,34,1,0.0
53718,35,10855.83,94983,549,30,4,1.0
53719,41,9582.5,94246,550,28,5,1.0
53720,29,13048.18,90344,323,9,2,0.0
53721,23,11393.63,94870,479,34,1,0.0
53722,39,9381.98,93390,306,22,1,1.0
53723,18,12651.29,93541,849,33,4,0.0
53724,45,15802.26,91599,736,2,5,1.0
53725,26,13955.18,95369,658,6,3,0.0
53726,40,15531.83,94132,660,42,2,1.0
53727,32,9214.75,92566,433,11,3,1.0
53728,33,16855.47,95002,369,35,1,1.0
53729,35,5969.05,96089,335,2,3,1.0
53730,31,9520.64,95380,636,40,4,1.0
53731,28,9072.35,90602,446,32,2,0.0
53732,27,9504.66,90320,755,34,4,0.0
53733,27,13444.8,91069,302,11,4,0.0
53734,39,4858.43,90024,674,36,4,1.0
53735,27,11030.06,90243,722,10,1,0.0
53736,31,11019.84,90664,467,10,5,1.0
53737,25,7349.64,93877,833,13,2,0.0
53738,30,10976.67,92241,566,11,2,1.0
53739,24,7229.39,94785,575,30,5,0.0
53740,32,8018.75,90400,642,34,3,1.0
53741,29,6400.37,93997,766,41,4,0.0
53742,34,9235.04,92402,808,5,2,1.0
53743,25,10241.7,90357,313,7,1,0.0
53744,27,7704.78,95654,444,17,2,0.0
53745,25,7063.12,92325,719,9,5,0.0
53746,29,12678.54,94828,386,43,5,0.0
53747,30,13772.86,93394,659,43,3,1.0
53748,33,5331.77,94375,634,44,1,1.0
53749,24,11444.04,90793,451,12,1,0.0
53750,19,7565.64,90439,618,17,1,0.0
53751,23,12612.13,93606,467,26,3,0.0
53752,26,10466.74,96105,519,1,5,0.0
53753,23,7559.22,96083,389,27,1,0.0
53754,31,15594.68,95397,618,45,2,1.0
53755,27,7239.21,91029,560,37,4,0.0
53756,32,10143.39,92459,632,18,3,1.0
53757,40,5634.6,96048,416,31,4,1.0
53758,21,8422.52,92498,373,9,2,0.0
53759,29,15792.03,90929,794,30,5,0.0
53760,25,12229.03,92435,615,3,5,0.0
53761,19,10359.6,94950,426,11,1,0.0
53762,29,8319.97,93401,624,25,4,0.0
53763,22,8137.17,90003,626,44,5,0.0
53764,30,8029.48,91678,555,3,3,1.0
53765,28,14986.92,92122,319,32,4,0.0
53766,28,8111.13,92866,616,29,2,0.0
53767,37,8629.2,91229,350,1,4,1.0
53768,24,3946.96,95109,554,9,1,0.0
53769,36,5918.9,92897,637,24,4,1.0
53770,26,8162.18,93578,336,18,1,0.0
53771,31,11090.74,93906,681,33,2,1.0
53772,44,8541.49,94298,665,39,4,1.0
53773,41,6758.63,96098,623,9,3,1.0
53774,28,9590.25,95048,494,26,3,0.0
53775,36,7063.84,92260,416,20,5,1.0
53776,20,5495.11,94423,308,15,1,0.0
53777,30,7317.24,90113,484,32,1,1.0
53778,30,4654.12,91163,756,45,1,1.0
53779,21,4769.87,91943,443,33,3,0.0
53780,32,17121.42,94554,502,32,1,1.0
53781,30,8792.4,90431,353,8,4,1.0
53782,33,13203.47,94692,344,30,3,1.0
53783,26,9462.16,95472,848,10,3,0.0
53784,23,4635.81,94982,364,43,1,0.0
53785,22,4667.05,90037,409,5,4,0.0
53786,30,11538.66,92917,538,6,4,1.0
53787,35,7955.14,95003,588,44,3,1.0
53788,37,11388.21,90165,519,27,5,1.0
53789,29,13468.72,93216,375,12,3,0.0
53790,34,12412.07,94656,721,23,3,1.0
53791,33,9484.68,93782,365,43,2,1.0
53792,36,11630.02,94960,563,19,3,1.0
53793,43,17229.03,95560,559,36,3,1.0
53794,40,6324.85,92403,556,6,3,1.0
53795,35,3201.66,95860,617,18,4,1.0
53796,23,11579.67,91607,365,6,4,0.0
53797,39,8220.78,93601,342,40,1,1.0
53798,35,12962.16,91230,809,26,3,1.0
53799,34,8068.83,96013,468,22,5,1.0
53800,32,7730.91,90090,321,28,3,1.0
53801,37,10500.72,90208,821,26,4,1.0
53802,38,7185.53,95489,677,44,1,1.0
53803,18,16662.05,90770,336,10,3,0.0
53804,29,9203.09,90565,534,31,5,0.0
53805,31,10867.96,93014,840,40,3,1.0
53806,28,15409.17,91674,631,28,3,0.0
53807,31,15656.57,94682,736,15,2,1.0
53808,39,13253.45,95596,483,27,3,1.0
53809,30,8697.12,93607,545,18,1,1.0
53810,19,7942.24,90357,629,40,1,0.0
53811,23,12962.03,92769,328,9,4,0.0
53812,26,11527.03,92436,562,4,2,0.0
53813,23,8317.99,92102,521,6,5,0.0
53814,24,5190.74,95482,827,11,1,0.0
53815,39,10206.21,92699,325,24,3,1.0
53816,36,6673.03,92484,358,9,1,1.0
53817,18,11512.53,94906,780,13,1,0.0
53818,42,9077.8,93529,519,4,4,1.0
53819,24,5997.35,93488,731,36,4,0.0
53820,39,12993.57,93195,793,40,5,1.0
53821,28,7298.93,91646,663,36,3,0.0
53822,22,6489.78,93725,701,38,3,0.0
53823,28,10535.32,93659,365,15,3,0.0
53824,28,9218.52,91568,614,6,3,0.0
53825,21,12599.16,90827,618,19,3,0.0
53826,36,12847.76,93959,718,1,4,1.0
53827,31,15091.69,91215,785,21,5,1.0
53828,43,14437.85,92413,443,31,5,1.0
53829,29,11090.13,92804,488,15,5,0.0
53830,24,4760.6,95459,313,29,5,0.0
53831,23,11024.81,90581,779,20,2,0.0
53832,35,8437.05,94062,715,2,2,1.0
53833,35,5832.86,90180,519,11,3,1.0
53834,29,8209.12,90306,647,27,3,0.0
53835,45,7801.11,93137,435,30,5,1.0
53836,34,7886.01,93806,795,14,1,1.0
53837,23,14148.25,93106,689,13,3,0.0
53838,33,13493.13,91928,506,35,1,1.0
53839,30,10158.54,92446,840,29,1,1.0
53840,21,5759.07,92425,483,43,2,0.0
53841,32,5716.45,95352,847,30,5,1.0
53842,39,10307.18,94036,521,8,4,1.0
53843,19,11847.11,94794,569,24,5,0.0
53844,37,6000.94,91108,640,26,3,1.0
53845,21,13094.94,90731,306,44,2,0.0
53846,27,15286.77,91694,638,20,5,0.0
53847,33,4455.4,91326,767,8,3,1.0
53848,32,4320.13,95145,495,6,5,1.0
53849,25,9389.85,91215,507,18,5,0.0
53850,43,8805.6,92215,521,44,4,1.0
53851,30,7636.93,92931,433,14,2,1.0
53852,26,4666.34,90070,344,23,5,0.0
53853,30,1755.28,91591,439,44,3,1.0
53854,35,8140.12,90628,679,22,4,1.0
53855,39,4188.07,92817,319,39,2,1.0
53856,32,6367.75,94568,668,36,5,1.0
53857,42,2649.22,91291,726,2,1,1.0
53858,33,7503.75,93221,466,18,3,1.0
53859,41,9061.94,95670,631,24,5,1.0
53860,29,5155.48,92171,619,43,2,0.0
53861,33,9365.5,95575,382,5,1,1.0
53862,35,10722.6,94103,644,23,4,1.0
53863,28,10810.42,95649,681,35,4,0.0
53864,41,8355.89,91842,586,22,3,1.0
53865,25,17333.63,93613,466,40,5,0.0
53866,29,9734.17,95493,406,35,2,0.0
53867,21,10270.86,95609,352,38,2,0.0
53868,33,12304.9,95116,722,26,5,1.0
53869,34,11571.75,93021,801,5,3,1.0
53870,31,13630.83,93231,316,40,5,1.0
53871,28,10434.52,92368,650,19,1,0.0
53872,45,1262.22,92016,732,17,4,1.0
53873,34,6391.99,94474,300,21,1,1.0
53874,37,1349.46,92031,382,2,5,1.0
53875,25,11749.41,94104,444,24,2,0.0
53876,44,6991.45,90451,475,12,2,1.0
53877,36,6853.16,90261,576,25,2,1.0
53878,26,2251.1,94460,612,32,4,0.0
53879,19,3092.48,96129,802,11,4,0.0
53880,25,3145.47,91843,352,23,5,0.0
53881,38,9267.37,92409,770,45,5,1.0
53882,32,15036.43,95845,565,11,4,1.0
53883,30,9174.93,92910,670,35,1,1.0
53884,24,10855.68,90870,630,18,3,0.0
53885,21,2014.7,91750,450,37,5,0.0
53886,40,12457.05,93505,565,19,3,1.0
53887,33,12633.86,95977,675,16,5,1.0
53888,37,6192.31,94407,481,13,1,1.0
53889,21,9012.32,95537,788,34,4,0.0
53890,34,7819.6,90815,795,2,2,1.0
53891,20,15883.61,95336,337,41,2,0.0
53892,40,12106.59,95454,761,35,4,1.0
53893,21,6291.58,94260,529,16,1,0.0
53894,23,9985.5,96114,393,16,4,0.0
53895,22,4653.14,90473,307,33,1,0.0
53896,35,16112.62,92133,720,14,2,1.0
53897,32,13733.28,92857,697,34,2,1.0
53898,19,9662.66,91529,345,27,4,0.0
53899,36,6236.75,92917,687,43,2,1.0
53900,35,14710.76,92295,739,32,3,1.0
53901,40,7246.02,93379,572,44,5,1.0
53902,36,7728.41,93647,427,26,5,1.0
53903,40,10177.77,95369,374,15,4,1.0
53904,29,5769.8,91448,804,8,3,0.0
53905,36,12949.86,90365,313,33,1,1.0
53906,32,7766.53,95268,522,4,5,1.0
53907,28,16766.18,90095,617,13,5,0.0
53908,37,13308.27,92909,449,7,4,1.0
53909,39,7435.88,90848,349,6,3,1.0
53910,24,17487.89,91632,451,14,4,0.0
53911,37,11622.4,92886,405,7,3,1.0
53912,23,6465.38,91736,431,5,3,0.0
53913,41,9026.16,95063,550,19,1,1.0
53914,34,11615.93,94995,809,38,1,1.0
53915,23,16073.6,96099,636,41,2,0.0
53916,23,11682.94,93974,675,28,1,0.0
53917,32,7799.83,94216,518,45,1,1.0
53918,19,17438.13,93268,799,39,3,0.0
53919,34,6165.94,95938,474,12,5,1.0
53920,39,4953.29,95422,494,36,2,1.0
53921,31,7881.32,95360,379,18,5,1.0
53922,41,5719.33,91452,811,32,3,1.0
53923,22,9526.14,91741,710,45,3,0.0
53924,38,7260.25,92112,822,28,2,1.0
53925,19,13502.33,95222,646,21,1,0.0
53926,22,8344.99,93081,644,32,1,0.0
53927,45,5518.7,94769,774,16,2,1.0
53928,18,12928.09,95142,712,4,3,0.0
53929,19,11028.82,95614,603,22,4,0.0
53930,44,5503.71,95187,327,11,5,1.0
53931,30,5496.65,94483,734,37,5,1.0
53932,31,9545.68,93026,833,18,1,1.0
53933,41,9567.37,92177,418,1,1,1.0
53934,29,11919.37,94234,414,18,3,0.0
53935,33,13260.46,94882,714,16,1,1.0
53936,23,15462.7,92226,662,41,3,0.0
53937,32,8517.39,90435,363,43,1,1.0
53938,23,18991.71,94811,571,22,5,0.0
53939,26,7540.62,91753,828,3,5,0.0
53940,22,6295.63,90779,681,10,1,0.0
53941,37,4873.02,90384,487,2,3,1.0
53942,29,12264.22,90560,645,22,4,0.0
53943,29,10441.25,91041,480,13,3,0.0
53944,35,9991.25,91969,625,9,2,1.0
53945,36,11496.0,95181,384,1,1,1.0
53946,28,11168.33,93899,326,23,2,0.0
53947,25,11799.43,92408,649,31,5,0.0
53948,25,17622.12,95702,347,2,5,0.0
53949,25,11966.11,94245,705,8,2,0.0
53950,45,7334.0,92339,603,23,3,1.0
53951,36,10242.52,92420,446,32,2,1.0
53952,33,7517.09,93007,696,5,4,1.0
53953,38,12630.43,93571,639,24,4,1.0
53954,28,7258.7,91396,634,25,1,0.0
53955,23,4934.07,91450,825,8,1,0.0
53956,30,5052.53,92154,352,2,2,1.0
53957,45,10945.67,93556,487,2,5,1.0
53958,29,11732.02,92857,398,17,2,0.0
53959,31,10001.81,91305,703,1,5,1.0
53960,18,19952.56,95817,524,11,2,0.0
53961,32,12517.41,93587,828,19,4,1.0
53962,43,11454.44,95289,486,23,3,1.0
53963,42,7477.37,96019,543,35,3,1.0
53964,31,11845.01,96055,344,42,3,1.0
53965,36,11714.11,94076,329,41,4,1.0
53966,24,12804.43,95280,393,37,5,0.0
53967,36,15080.57,93604,736,45,2,1.0
53968,28,6859.16,95046,730,44,4,0.0
53969,43,7464.67,96045,661,13,5,1.0
53970,26,15337.82,90638,739,22,2,0.0
53971,26,11151.39,96155,552,23,1,0.0
53972,42,9421.92,92755,439,39,4,1.0
53973,36,16531.72,91289,763,15,1,1.0
53974,25,9071.83,94540,749,2,4,0.0
53975,30,7311.29,90275,317,31,5,1.0
53976,38,5598.61,94030,541,15,1,1.0
53977,37,10628.23,94717,410,30,3,1.0
53978,32,16322.58,90225,822,39,1,1.0
53979,18,15409.2,92180,713,23,4,0.0
53980,29,12239.4,92359,355,17,1,0.0
53981,41,6918.67,92712,740,24,3,1.0
53982,19,13764.39,94867,570,5,3,0.0
53983,26,7020.25,92878,758,33,1,0.0
53984,26,10604.38,90979,595,23,2,0.0
53985,33,4934.87,92741,782,2,1,1.0
53986,19,6595.85,94631,455,8,2,0.0
53987,43,12049.77,96081,490,31,3,1.0
53988,34,10485.25,95029,368,34,1,1.0
53989,33,9334.19,92539,531,6,1,1.0
53990,38,13469.9,94054,644,42,2,1.0
53991,25,11623.75,94740,398,16,2,0.0
53992,38,3716.48,95100,766,41,5,1.0
53993,21,7758.61,91864,503,7,3,0.0
53994,33,10924.3,94049,559,28,2,1.0
53995,39,13426.92,92775,354,19,1,1.0
53996,18,10012.97,91937,351,36,3,0.0
53997,27,6748.22,95437,745,7,2,0.0
53998,28,14224.62,91504,545,27,3,0.0
53999,40,14143.5,94656,563,10,1,1.0
54000,22,11880.0,90645,797,35,1,0.0
54001,28,18026.48,92475,642,6,1,0.0
54002,39,9238.31,94458,667,29,5,1.0
54003,26,6195.21,94247,415,36,5,0.0
54004,30,13257.47,90334,690,11,1,1.0
54005,32,8974.55,90855,747,35,4,1.0
54006,24,10063.78,93000,439,30,5,0.0
54007,23,9655.39,93638,711,6,4,0.0
54008,29,9243.07,96054,818,21,3,0.0
54009,19,10754.76,93041,508,30,5,0.0
54010,32,11698.65,91817,729,41,4,1.0
54011,41,14457.55,90419,354,1,1,1.0
54012,39,9247.32,95818,431,11,2,1.0
54013,29,2949.8,90744,571,37,3,0.0
54014,28,16643.08,90227,392,4,3,0.0
54015,24,12123.98,95866,711,37,2,0.0
54016,30,7803.59,93398,361,25,4,1.0
54017,25,4365.22,94895,376,8,1,0.0
54018,44,4623.71,93190,371,24,4,1.0
54019,27,11496.87,90928,769,5,4,0.0
54020,24,4287.82,95885,738,14,1,0.0
54021,23,5092.01,93805,827,2,5,0.0
54022,32,14750.73,92193,355,21,3,1.0
54023,40,12408.02,94155,550,7,3,1.0
54024,20,10655.92,91848,660,39,1,0.0
54025,26,1313.41,94470,532,30,1,0.0
54026,34,13184.06,95787,478,37,3,1.0
54027,26,8130.11,91280,429,20,3,0.0
54028,30,8767.45,94763,470,30,2,1.0
54029,30,15767.86,90492,362,39,4,1.0
54030,19,10787.58,90829,781,21,2,0.0
54031,34,9813.61,92307,595,45,1,1.0
54032,29,6543.96,94465,797,2,5,0.0
54033,30,12016.24,93538,807,29,3,1.0
54034,27,12072.5,90807,774,25,1,0.0
54035,37,7092.33,90497,777,12,4,1.0
54036,30,15757.65,92092,767,18,4,1.0
54037,38,10450.69,93129,589,17,3,1.0
54038,19,8406.46,96123,637,14,1,0.0
54039,41,4139.4,95404,756,33,5,1.0
54040,32,9328.58,94322,551,14,5,1.0
54041,39,9708.09,95943,510,13,1,1.0
54042,25,3892.86,91058,600,42,5,0.0
54043,29,14564.87,95718,741,15,4,0.0
54044,34,14046.12,91434,420,5,3,1.0
54045,31,9673.45,95142,721,4,5,1.0
54046,41,10801.54,94800,456,13,1,1.0
54047,30,9527.0,90651,725,29,3,1.0
54048,31,14713.01,96107,430,16,3,1.0
54049,36,16674.67,92496,569,33,4,1.0
54050,31,14090.15,94958,375,39,5,1.0
54051,20,11086.76,92561,637,23,3,0.0
54052,45,10798.71,91432,592,6,5,1.0
54053,26,11899.21,93656,508,39,2,0.0
54054,20,13331.08,91226,393,36,3,0.0
54055,19,3187.45,96049,368,4,3,0.0
54056,27,6317.73,92791,754,35,2,0.0
54057,29,9660.48,94709,477,28,4,0.0
54058,39,10520.74,95074,797,36,3,1.0
54059,28,5528.52,92304,577,11,5,0.0
54060,20,2030.35,94593,634,15,5,0.0
54061,31,4838.99,93174,495,25,1,1.0
54062,23,13196.46,93349,848,34,5,0.0
54063,33,12287.32,92241,698,33,4,1.0
54064,22,11057.95,95945,710,21,3,0.0
54065,31,5747.66,93414,642,17,1,1.0
54066,19,3278.25,93166,535,23,4,0.0
54067,29,8465.6,94001,709,15,3,0.0
54068,36,13180.12,91021,748,15,1,1.0
54069,43,7091.09,93562,577,24,4,1.0
54070,40,9228.79,91743,558,40,4,1.0
54071,21,12846.26,90216,307,1,3,0.0
54072,20,4968.02,94438,519,16,3,0.0
54073,25,15059.5,90623,809,38,5,0.0
54074,24,8903.74,92443,399,44,2,0.0
54075,24,6374.12,94353,554,44,5,0.0
54076,28,8720.0,92764,739,19,3,0.0
54077,43,11821.65,91826,699,7,5,1.0
54078,22,8282.12,93694,321,25,4,0.0
54079,43,14209.21,94946,358,40,1,1.0
54080,23,14122.07,95366,559,5,5,0.0
54081,42,7590.23,93988,795,10,2,1.0
54082,29,15885.3,93035,731,36,4,0.0
54083,32,13322.0,91718,777,6,5,1.0
54084,34,7076.49,92164,620,15,4,1.0
54085,42,11592.41,95184,495,7,3,1.0
54086,30,13556.87,91514,351,19,2,1.0
54087,21,12642.96,91762,483,2,4,0.0
54088,27,5998.43,92264,404,2,4,1.0
54089,40,12159.91,94490,325,39,2,1.0
54090,28,10285.11,92312,683,21,5,0.0
54091,23,8635.46,94735,506,34,3,0.0
54092,23,8285.72,95095,594,18,3,0.0
54093,26,13084.88,93618,418,28,3,0.0
54094,24,19718.11,91046,421,42,1,0.0
54095,29,8587.28,92377,694,16,5,0.0
54096,27,8327.21,94305,341,22,3,0.0
54097,42,10967.27,93151,730,41,5,1.0
54098,22,13095.52,92723,590,39,4,0.0
54099,36,14903.65,96142,659,43,3,1.0
54100,37,8015.52,95061,411,18,4,1.0
54101,44,11646.74,90404,379,1,2,1.0
54102,23,9710.53,92159,542,3,5,0.0
54103,36,9034.2,95653,780,42,3,1.0
54104,30,13808.58,90341,419,25,1,1.0
54105,37,7477.08,93386,500,7,5,1.0
54106,24,8473.51,92630,467,8,1,0.0
54107,43,12971.58,93777,569,25,4,1.0
54108,42,5644.16,90541,628,38,3,1.0
54109,27,10338.84,94691,714,40,2,0.0
54110,30,10328.42,94510,715,45,5,1.0
54111,23,10115.72,93282,339,16,4,0.0
54112,42,13177.9,91062,592,44,4,1.0
54113,23,14146.26,92570,389,30,3,0.0
54114,38,12987.21,90170,669,10,3,1.0
54115,40,7461.0,92258,553,14,1,1.0
54116,37,10814.17,92491,728,38,5,1.0
54117,44,2635.4,93260,444,10,2,1.0
54118,22,8740.38,90497,560,10,3,0.0
54119,25,13849.25,92655,702,44,1,0.0
54120,40,15629.62,90979,676,37,1,1.0
54121,29,4914.41,91029,612,5,3,0.0
54122,28,12169.21,93135,341,14,4,0.0
54123,19,9101.89,91082,722,5,2,0.0
54124,18,8717.27,93882,579,14,3,0.0
54125,33,11918.23,92792,333,27,5,1.0
54126,32,6784.74,95150,542,9,5,1.0
54127,36,6347.03,94794,440,43,3,1.0
54128,29,4926.17,92340,823,34,4,0.0
54129,35,5567.59,92464,711,32,5,1.0
54130,36,10997.45,91608,597,41,4,1.0
54131,23,8273.09,91988,358,35,2,0.0
54132,25,8483.78,94705,695,3,5,0.0
54133,19,9683.12,93502,345,34,5,0.0
54134,25,8669.66,93067,466,41,5,0.0
54135,26,7022.31,95488,702,29,5,0.0
54136,27,7295.55,92361,635,1,4,0.0
54137,29,9933.71,95706,579,26,2,0.0
54138,28,10042.66,92877,726,8,4,0.0
54139,33,11592.91,95034,464,31,4,1.0
54140,43,10437.88,95001,832,2,4,1.0
54141,28,10908.96,93895,635,6,5,0.0
54142,25,7284.07,93719,850,11,3,0.0
54143,34,14346.48,95769,367,18,4,1.0
