"id","age","monthly_income","zip","credit_score","years_of_employment","dependents","approved"
43608,33,6046.67,95468,320,19,1,1.0
43609,36,6678.0,90078,642,7,3,1.0
43610,38,5285.63,95257,684,30,3,0.0
43611,18,1550.98,92253,782,4,5,0.0
43612,34,8727.16,92935,709,3,5,1.0
43613,37,2696.73,91726,385,39,4,0.0
43614,23,4101.42,92379,606,8,5,0.0
43615,41,4280.14,95312,583,36,3,0.0
43616,29,9919.81,91765,725,7,1,0.0
43617,38,7819.34,91207,355,9,2,1.0
43618,21,6699.3,92802,389,23,1,0.0
43619,36,2763.17,96160,353,22,5,0.0
43620,18,2322.39,91933,840,4,3,0.0
43621,34,9144.42,94779,403,29,2,1.0
43622,34,9239.15,91170,706,2,2,1.0
43623,27,7284.25,95550,566,22,3,0.0
43624,34,6488.79,91941,460,5,3,1.0
43625,40,10607.7,92521,753,19,1,1.0
43626,28,4554.67,90756,490,29,5,0.0
43627,22,8129.87,92265,708,26,4,0.0
43628,34,5638.47,92292,536,30,2,0.0
43629,32,2935.18,90976,613,40,3,0.0
43630,23,4352.32,91433,527,13,1,0.0
43631,29,7499.92,92239,738,12,1,0.0
43632,26,11276.17,93771,727,43,1,0.0
43633,32,5937.12,91366,402,5,1,0.0
43634,21,3796.19,92474,576,44,3,0.0
43635,26,7264.66,90282,736,12,4,0.0
43636,41,3453.53,92459,548,5,1,0.0
43637,39,1890.28,92476,536,21,1,0.0
43638,18,9324.99,90093,443,37,1,0.0
43639,32,2963.91,95787,789,29,5,0.0
43640,28,1213.48,94529,716,19,4,0.0
43641,38,7025.12,95538,349,34,5,1.0
43642,38,5018.56,95931,705,17,5,0.0
43643,40,7087.64,95986,553,2,4,1.0
43644,42,1165.58,94500,305,13,2,0.0
43645,30,9249.57,93283,494,16,5,1.0
43646,32,1768.09,93550,336,12,4,0.0
43647,24,9908.5,93364,667,23,4,0.0
43648,42,7157.49,90260,413,27,5,1.0
43649,42,4735.54,92569,308,10,4,0.0
43650,41,4753.44,95714,716,4,3,0.0
43651,25,3090.25,92111,550,35,5,0.0
43652,25,3434.91,95462,803,1,1,0.0
43653,37,8840.85,90591,664,15,3,1.0
43654,23,3184.64,95206,434,34,5,0.0
43655,28,5150.16,92583,475,17,2,0.0
43656,35,4499.72,92064,310,2,2,0.0
43657,31,6580.61,90751,376,44,5,1.0
43658,34,3585.21,95600,317,42,5,0.0
43659,25,7486.36,90576,470,6,3,0.0
43660,20,3282.42,90631,585,2,5,0.0
43661,32,7231.91,94647,475,36,2,1.0
43662,25,7100.24,94022,527,12,2,0.0
43663,24,6383.89,94579,470,8,5,0.0
43664,19,7913.06,95381,631,23,3,0.0
43665,32,7805.81,93094,462,41,4,1.0
43666,21,6664.77,92505,364,13,4,0.0
43667,34,7529.49,93503,803,6,1,1.0
43668,25,8884.56,91373,344,29,3,0.0
43669,32,14137.34,95002,452,18,1,1.0
43670,31,5602.31,93629,670,18,4,0.0
43671,34,14464.43,95816,788,14,1,1.0
43672,27,4236.45,92815,767,33,5,0.0
43673,37,8167.72,92700,334,10,2,1.0
43674,36,7360.0,91726,549,35,4,1.0
43675,37,5586.07,95061,665,11,2,0.0
43676,42,5542.34,91659,547,42,2,0.0
43677,34,8341.86,95145,551,39,2,1.0
43678,40,6041.45,95101,647,13,1,1.0
43679,40,4924.87,90385,611,11,1,0.0
43680,43,4261.18,93148,469,4,5,0.0
43681,43,5836.64,92355,806,40,5,0.0
43682,35,8142.68,94385,656,7,3,1.0
43683,29,4001.46,95938,568,41,2,0.0
43684,36,10529.32,95182,459,32,2,1.0
43685,21,6592.52,94250,453,19,4,0.0
43686,24,7602.68,90233,560,6,4,0.0
43687,33,4783.22,92001,785,6,3,0.0
43688,34,2168.24,90076,847,37,1,0.0
43689,33,8663.63,90510,314,32,2,1.0
43690,27,6263.86,90158,703,12,1,0.0
43691,30,5627.93,92782,746,33,3,0.0
43692,41,8479.18,94585,675,3,2,1.0
43693,24,7593.97,90778,571,8,2,0.0
43694,38,4546.42,91303,713,44,2,0.0
43695,33,2893.7,95258,521,5,1,0.0
43696,25,8470.29,95671,538,25,5,0.0
43697,22,7287.09,94667,759,12,1,0.0
43698,26,5211.4,90893,535,42,5,0.0
43699,25,3395.22,91030,780,6,1,0.0
43700,36,7819.7,92779,484,21,2,1.0
43701,38,5879.97,93116,751,1,5,0.0
43702,18,11363.68,91144,386,38,5,0.0
43703,33,9670.04,95536,842,14,5,1.0
43704,43,4176.82,92223,549,27,1,0.0
43705,34,6665.62,91715,530,6,3,1.0
43706,34,4907.73,95931,319,11,5,0.0
43707,32,6255.57,92222,616,31,1,1.0
43708,29,8430.88,94005,816,6,1,0.0
43709,29,1398.69,91485,790,29,5,0.0
43710,22,4639.34,91635,690,31,2,0.0
43711,20,10290.0,93064,495,11,2,0.0
43712,29,7130.66,93908,644,41,4,0.0
43713,21,6012.12,94542,688,27,5,0.0
43714,20,5390.35,94684,315,11,4,0.0
43715,33,13528.96,92087,333,15,5,1.0
43716,18,10562.97,93246,566,17,4,0.0
43717,24,4599.98,94794,357,38,5,0.0
43718,32,5087.94,92462,793,7,1,0.0
43719,26,6138.77,93874,665,17,4,0.0
43720,44,7586.15,92912,304,19,1,1.0
43721,33,5103.22,93927,482,30,1,0.0
43722,31,5122.2,96028,524,34,5,0.0
43723,33,5561.54,90732,813,13,3,0.0
43724,25,7105.64,94234,810,33,1,0.0
43725,43,3774.27,95752,315,21,1,0.0
43726,21,5532.96,94527,345,44,3,0.0
43727,27,5458.45,93260,473,37,3,0.0
43728,25,1954.48,92022,615,5,5,0.0
43729,35,7290.51,94112,317,9,4,1.0
43730,36,6265.21,93125,758,28,5,1.0
43731,43,9932.13,94593,640,5,4,1.0
43732,42,3787.42,95815,843,42,4,0.0
43733,33,4024.8,91651,429,17,3,0.0
43734,26,4979.04,92961,585,43,2,0.0
43735,41,6061.5,93394,381,3,2,1.0
43736,33,11653.02,90712,360,29,4,1.0
43737,26,4946.9,94466,336,37,4,0.0
43738,29,5465.63,94091,312,32,2,0.0
43739,26,3855.91,93463,602,23,2,0.0
43740,45,3767.51,93744,791,39,4,0.0
43741,37,5305.84,91636,707,3,2,0.0
43742,27,6355.8,94074,332,30,1,0.0
43743,26,8997.81,95136,645,27,4,0.0
43744,39,1660.24,95680,451,29,5,0.0
43745,31,8982.29,90737,839,34,5,1.0
43746,31,9538.41,95974,630,19,5,1.0
43747,34,9778.89,95861,302,43,5,1.0
43748,31,9356.53,95371,765,25,1,1.0
43749,37,2723.79,90149,520,40,5,0.0
43750,31,8642.15,93385,717,14,3,1.0
43751,20,10453.83,91373,603,5,1,0.0
43752,29,7437.26,92145,309,33,1,0.0
43753,19,7006.15,91223,763,45,4,0.0
43754,35,3346.01,92529,346,32,2,0.0
43755,21,5689.61,93632,607,31,3,0.0
43756,32,5880.93,92016,357,2,1,0.0
43757,43,5043.27,94554,746,32,5,0.0
43758,39,4072.18,91737,511,7,2,0.0
43759,26,5856.4,95843,616,10,2,0.0
43760,24,8454.25,95233,682,14,1,0.0
43761,33,4532.68,96120,545,4,5,0.0
43762,26,10062.75,93334,582,44,2,0.0
43763,21,7757.71,95906,356,40,4,0.0
43764,29,2229.51,94362,316,33,5,0.0
43765,31,5345.34,95685,716,29,2,0.0
43766,28,3358.29,93237,632,21,5,0.0
43767,19,3706.07,94097,815,21,5,0.0
43768,43,8364.17,93558,718,38,3,1.0
43769,27,2433.42,95674,465,41,2,0.0
43770,31,9191.1,95441,801,42,3,1.0
43771,41,2561.89,95281,483,5,1,0.0
43772,20,4301.99,92816,499,12,3,0.0
43773,45,5217.32,94295,526,29,3,0.0
43774,32,7638.28,92562,344,24,2,1.0
43775,27,2459.06,95406,301,17,2,0.0
43776,32,2946.69,93506,705,22,2,0.0
43777,19,7047.24,93863,469,9,2,0.0
43778,32,12765.22,92338,384,6,5,1.0
43779,24,7002.1,93627,686,6,2,0.0
43780,29,4116.91,96121,700,35,4,0.0
43781,30,4686.38,93539,842,37,4,0.0
43782,29,3649.42,92046,706,13,3,0.0
43783,37,5295.13,90306,335,43,2,0.0
43784,44,6189.94,91645,348,14,3,1.0
43785,34,7380.53,92696,364,30,1,1.0
43786,18,3622.64,94314,384,18,2,0.0
43787,34,3632.71,95957,448,20,4,0.0
43788,19,5937.16,93198,729,6,2,0.0
43789,27,6082.3,93274,504,18,2,0.0
43790,21,1981.02,93402,785,28,3,0.0
43791,35,5893.86,91776,481,19,1,0.0
43792,26,3301.8,95296,684,7,2,0.0
43793,25,5774.59,90328,691,21,3,0.0
43794,30,4640.9,95717,320,6,4,0.0
43795,40,4011.76,95354,652,26,4,0.0
43796,41,4898.54,93177,609,6,1,0.0
43797,33,6485.84,93748,716,15,1,1.0
43798,19,7652.34,94480,663,14,2,0.0
43799,30,9326.55,95396,830,28,5,1.0
43800,32,7452.13,93428,334,3,3,1.0
43801,19,9990.29,94925,467,2,5,0.0
43802,37,4743.51,92917,579,22,1,0.0
43803,20,7163.89,93663,368,28,3,0.0
43804,33,1175.53,94676,599,35,3,0.0
43805,23,3793.32,91576,402,16,5,0.0
43806,24,6739.09,92964,829,13,5,0.0
43807,31,7681.81,91768,468,7,3,1.0
43808,43,2392.89,91424,408,4,3,0.0
43809,33,10906.16,93045,607,15,4,1.0
43810,31,12868.87,95329,698,40,4,1.0
43811,31,6287.06,90216,443,43,2,1.0
43812,23,4824.01,90650,809,36,3,0.0
43813,41,7718.99,92968,540,23,5,1.0
43814,41,7026.83,95983,502,31,1,1.0
43815,34,5790.78,92343,378,23,5,0.0
43816,39,8529.16,91324,733,7,4,1.0
43817,32,4511.14,93715,318,1,2,0.0
43818,32,6735.78,92487,399,36,3,1.0
43819,30,9850.83,93457,842,43,1,1.0
43820,32,5128.37,90680,481,35,2,0.0
43821,39,9113.66,94914,700,17,5,1.0
43822,26,5003.86,90615,818,31,4,0.0
43823,37,11122.85,93305,562,21,1,1.0
43824,31,6205.85,96031,540,16,1,1.0
43825,35,6717.53,94948,756,29,1,1.0
43826,33,5782.92,93158,424,41,2,0.0
43827,40,5134.8,93093,741,5,3,0.0
43828,32,3946.09,95922,783,19,3,0.0
43829,21,9696.18,95155,639,4,4,0.0
43830,20,2208.46,96017,662,3,4,0.0
43831,45,1430.6,95561,618,32,3,0.0
43832,41,4934.51,91046,408,8,1,0.0
43833,22,8826.68,93184,492,29,1,0.0
43834,30,2854.78,93397,437,22,1,0.0
43835,28,2865.38,91642,345,1,4,0.0
43836,40,2836.43,91999,685,17,5,0.0
43837,30,7695.76,94119,803,40,3,1.0
43838,26,8428.22,94441,531,21,4,0.0
43839,29,1835.51,93485,793,31,1,0.0
43840,32,4599.09,95815,571,8,5,0.0
43841,28,4615.71,95462,513,8,4,0.0
43842,25,5364.7,95686,717,19,4,0.0
43843,22,2643.45,90025,328,6,1,0.0
43844,44,8908.79,90350,589,41,3,1.0
43845,34,7548.72,94225,584,35,5,1.0
43846,27,5599.07,95729,391,7,4,0.0
43847,29,6087.86,92732,301,45,1,0.0
43848,27,8103.68,90667,838,22,5,0.0
43849,39,5336.14,92395,418,16,3,0.0
43850,23,5581.48,93037,351,1,5,0.0
43851,18,9536.63,95884,839,34,5,0.0
43852,21,8436.45,92697,571,20,1,0.0
43853,34,6062.57,90472,320,43,2,1.0
43854,26,4098.28,93594,425,3,5,0.0
43855,23,11557.45,94211,753,37,2,0.0
43856,36,4947.03,90436,365,17,5,0.0
43857,40,8935.1,92668,713,17,3,1.0
43858,28,6643.77,91153,757,33,3,0.0
43859,19,11363.07,95209,731,38,1,0.0
43860,39,8449.71,91711,444,1,4,1.0
43861,30,10619.97,93758,555,9,4,1.0
43862,20,10300.47,90779,548,6,3,0.0
43863,25,8016.53,94601,519,30,3,0.0
43864,21,6223.19,92424,522,14,1,0.0
43865,30,12611.31,93082,429,44,4,1.0
43866,37,10974.73,93256,804,29,3,1.0
43867,38,9774.82,92449,554,35,5,1.0
43868,27,2699.81,90242,409,40,2,0.0
43869,30,7644.41,90563,812,30,1,1.0
43870,26,3870.15,95507,759,20,4,0.0
43871,32,5125.71,90517,611,27,1,0.0
43872,34,6737.11,90862,628,37,1,1.0
43873,35,2410.32,92206,685,38,4,0.0
43874,35,8541.64,92779,496,24,1,1.0
43875,21,12546.09,95339,604,2,5,0.0
43876,23,6395.71,94056,355,34,3,0.0
43877,23,3697.92,90905,576,42,3,0.0
43878,30,5390.73,93238,563,16,3,0.0
43879,35,3509.85,93629,438,26,3,0.0
43880,37,3466.09,91503,694,26,1,0.0
43881,25,7555.06,90052,663,29,1,0.0
43882,37,4269.14,91578,549,11,5,0.0
43883,31,5209.86,92999,405,36,4,0.0
43884,31,8257.86,95599,324,10,3,1.0
43885,33,4525.04,93115,316,13,3,0.0
43886,43,7626.0,91273,568,24,5,1.0
43887,18,7507.44,94551,321,3,2,0.0
43888,19,5606.39,94144,723,39,2,0.0
43889,31,2849.96,94022,556,1,3,0.0
43890,30,10119.82,91636,798,6,5,1.0
43891,37,5074.17,91173,792,3,3,0.0
43892,19,7742.61,94555,678,4,3,0.0
43893,28,4417.86,94512,319,33,3,0.0
43894,37,4825.95,93493,571,27,4,0.0
43895,44,2576.73,92256,738,1,3,0.0
43896,35,9186.17,90049,424,5,1,1.0
43897,39,3889.26,95497,322,9,3,0.0
43898,38,5499.32,91360,833,16,4,0.0
43899,24,2516.17,91722,310,34,4,0.0
43900,41,10881.5,91935,372,2,2,1.0
43901,32,6799.34,91429,385,35,4,1.0
43902,39,1791.28,93682,466,12,4,0.0
43903,30,5327.1,95030,500,14,5,0.0
43904,29,5207.55,93114,457,1,5,0.0
43905,32,6942.04,90488,489,19,1,1.0
43906,23,1396.38,93860,577,25,2,0.0
43907,38,3925.57,91521,384,27,4,0.0
43908,41,8344.4,96106,546,13,4,1.0
43909,35,7898.49,93829,839,10,5,1.0
43910,31,7022.18,94168,738,14,4,1.0
43911,42,11264.71,93113,801,17,4,1.0
43912,36,6264.76,91810,557,9,3,1.0
43913,25,6941.16,94639,345,32,4,0.0
43914,34,2846.23,94527,379,8,3,0.0
43915,34,3819.9,93711,845,14,5,0.0
43916,42,2028.19,93863,833,8,1,0.0
43917,35,7554.08,94904,363,34,1,1.0
43918,34,3680.42,94393,345,34,3,0.0
43919,18,9955.34,94364,580,38,3,0.0
43920,24,3033.42,91529,523,35,4,0.0
43921,37,3145.77,93020,714,7,4,0.0
43922,32,4255.39,92997,398,7,4,0.0
43923,28,7426.73,90078,708,32,3,0.0
43924,22,6074.85,91208,331,37,1,0.0
43925,36,7284.79,95247,343,27,4,1.0
43926,28,8004.47,93868,803,31,1,0.0
43927,37,8246.36,95501,581,28,1,1.0
43928,25,5987.1,95012,834,39,2,0.0
43929,19,3754.39,93134,352,8,2,0.0
43930,31,3115.55,95946,658,17,4,0.0
43931,34,4144.13,93214,747,18,5,0.0
43932,37,11918.58,94091,637,34,5,1.0
43933,31,12128.2,92320,792,23,5,1.0
43934,39,2082.81,90959,650,36,2,0.0
43935,36,4111.82,95713,356,34,2,0.0
43936,31,5268.81,92090,828,27,3,0.0
43937,35,8911.84,92656,761,33,3,1.0
43938,23,6215.04,95982,629,7,4,0.0
43939,27,7718.57,92990,704,30,1,0.0
43940,24,1874.78,95354,818,19,3,0.0
43941,27,6333.5,94868,347,20,2,0.0
43942,35,5631.17,95094,720,42,4,0.0
43943,27,10111.01,94067,832,41,2,0.0
43944,33,6751.15,93102,489,45,1,1.0
43945,20,1905.72,93384,649,20,4,0.0
43946,24,7046.62,91422,681,8,4,0.0
43947,21,4633.25,91154,676,10,3,0.0
43948,27,3219.48,93472,704,26,5,0.0
43949,32,7899.92,94946,693,12,5,1.0
43950,27,5125.98,92161,444,31,1,0.0
43951,25,5888.35,95381,376,2,1,0.0
43952,24,7568.3,94180,592,15,4,0.0
43953,23,8065.71,94251,516,36,5,0.0
43954,19,7696.66,90098,667,21,1,0.0
43955,29,1407.21,96041,509,12,3,0.0
43956,42,3767.72,91842,812,23,5,0.0
43957,33,9895.07,92651,598,7,5,1.0
43958,24,11725.72,90329,823,9,4,0.0
43959,39,7666.29,90769,757,30,5,1.0
43960,25,3841.89,94504,726,37,3,0.0
43961,33,4595.89,90138,356,5,1,0.0
43962,35,5000.23,94977,519,15,3,0.0
43963,34,6544.8,95698,325,33,4,1.0
43964,30,3471.4,96093,574,42,1,0.0
43965,31,4283.48,92194,682,11,3,0.0
43966,28,6054.05,90989,678,1,4,0.0
43967,38,6626.44,95469,771,29,4,1.0
43968,29,3294.31,93273,430,25,5,0.0
43969,24,6371.39,94153,473,25,1,0.0
43970,33,4396.0,95699,562,29,2,0.0
43971,24,2576.79,94302,422,6,1,0.0
43972,29,7928.57,93296,437,17,3,0.0
43973,37,7036.08,94037,706,34,2,1.0
43974,36,6565.14,92071,658,10,4,1.0
43975,22,6419.35,94617,433,33,2,0.0
43976,33,8260.81,93824,457,33,3,1.0
43977,35,3384.42,92012,376,41,5,0.0
43978,28,8966.96,91442,446,29,4,0.0
43979,18,7417.05,91409,489,45,2,0.0
43980,21,4461.65,91030,746,25,2,0.0
43981,24,5686.32,94535,766,19,1,0.0
43982,41,9173.06,90280,338,18,5,1.0
43983,19,6336.47,95209,631,42,3,0.0
43984,29,9009.26,91039,681,34,2,0.0
43985,42,9338.86,93061,348,7,3,1.0
43986,30,4072.34,95960,400,45,4,0.0
43987,31,7215.91,91891,413,4,5,1.0
43988,38,4851.57,93138,835,41,2,0.0
43989,26,4743.64,91737,797,4,1,0.0
43990,32,9316.23,94824,480,17,3,1.0
43991,35,6741.86,90935,354,18,1,1.0
43992,25,2964.81,90894,450,24,4,0.0
43993,34,1879.79,94253,667,8,4,0.0
43994,25,7768.74,90232,448,3,4,0.0
43995,24,9576.93,93158,845,34,1,0.0
43996,32,5043.0,94828,489,22,5,0.0
43997,29,6607.02,93792,401,5,2,0.0
43998,24,11761.14,95116,805,11,5,0.0
43999,26,7389.5,94174,607,25,4,0.0
44000,33,9752.81,91900,326,15,5,1.0
44001,34,1184.88,93107,566,41,1,0.0
44002,35,2969.73,93758,339,13,5,0.0
44003,29,6947.62,90725,303,40,1,0.0
44004,30,4919.82,94675,620,10,1,0.0
44005,26,9050.33,95582,404,29,3,0.0
44006,40,3821.28,94764,803,27,3,0.0
44007,37,11667.11,90291,457,5,2,1.0
44008,36,3074.19,90235,562,32,5,0.0
44009,29,6166.98,95189,678,19,4,0.0
44010,30,8272.36,95198,691,15,4,1.0
44011,24,7100.95,90463,596,24,2,0.0
44012,33,10827.94,92263,628,24,5,1.0
44013,31,3158.07,92642,652,20,2,0.0
44014,37,1645.73,92030,375,11,5,0.0
44015,34,9646.36,95000,661,35,3,1.0
44016,44,5560.95,94691,551,31,5,0.0
44017,28,4987.78,90838,448,26,4,0.0
44018,37,1670.59,90782,730,41,2,0.0
44019,21,8489.1,91271,466,30,1,0.0
44020,32,3494.71,92262,501,17,2,0.0
44021,31,2233.85,92708,744,43,5,0.0
44022,24,9570.09,91226,749,8,5,0.0
44023,43,3593.75,93766,551,40,2,0.0
44024,31,11701.6,93439,366,38,5,1.0
44025,40,3878.15,92768,784,18,2,0.0
44026,34,4479.7,91183,760,45,4,0.0
44027,38,4634.15,92014,786,26,4,0.0
44028,28,7528.36,96144,683,29,3,0.0
44029,18,6226.16,95695,385,28,2,0.0
44030,31,8541.28,94659,816,17,1,1.0
44031,21,7186.77,90665,703,23,3,0.0
44032,36,6209.72,90571,701,3,5,1.0
44033,40,3652.53,92807,764,19,5,0.0
44034,23,6936.79,95122,470,8,2,0.0
44035,23,2926.02,90337,532,8,2,0.0
44036,19,5778.17,90335,843,7,4,0.0
44037,26,7440.12,93122,369,30,4,0.0
44038,42,8999.14,95150,704,31,3,1.0
44039,25,8214.14,92089,807,36,1,0.0
44040,42,6110.73,91816,302,37,4,1.0
44041,37,4809.72,93360,374,29,3,0.0
44042,24,2933.47,93927,510,19,4,0.0
44043,19,4424.93,91731,480,3,3,0.0
44044,45,3510.32,91658,658,21,4,0.0
44045,42,8765.48,92650,717,45,3,1.0
44046,36,10339.92,91209,666,24,5,1.0
44047,27,4151.77,90178,847,17,5,0.0
44048,27,2307.45,95489,475,39,1,0.0
44049,34,7724.28,95115,570,13,5,1.0
44050,42,9915.05,95230,585,8,5,1.0
44051,32,10411.24,94596,602,3,1,1.0
44052,27,3799.67,95172,504,35,2,0.0
44053,32,5227.64,95759,778,22,1,0.0
44054,24,4226.2,94284,632,43,1,0.0
44055,24,7872.52,94978,458,31,5,0.0
44056,27,11584.66,90313,495,14,4,0.0
44057,42,4502.77,91923,440,35,5,0.0
44058,28,5040.21,95286,370,42,4,0.0
44059,30,5581.05,91679,594,25,5,0.0
44060,18,6257.33,91831,500,19,1,0.0
44061,23,4416.92,91500,662,30,3,0.0
44062,27,11905.38,90969,382,8,4,0.0
44063,40,4322.66,94735,581,18,1,0.0
44064,21,3041.36,92277,325,10,5,0.0
44065,31,3861.43,91355,487,9,4,0.0
44066,30,7114.72,91904,456,26,5,1.0
44067,29,10898.66,91622,758,6,2,0.0
44068,29,1011.01,93319,318,41,3,0.0
44069,32,10539.25,95565,537,8,5,1.0
44070,23,3185.2,90850,767,26,2,0.0
44071,39,5222.57,93168,803,40,4,0.0
44072,40,8445.37,92632,414,27,4,1.0
44073,29,3654.08,94901,381,8,5,0.0
44074,31,5266.28,92866,385,44,3,0.0
44075,42,3223.47,90829,652,32,2,0.0
44076,39,10907.36,93028,634,11,4,1.0
44077,39,10700.05,96078,717,40,1,1.0
44078,38,6393.62,92444,558,17,2,1.0
44079,18,4670.45,92590,317,35,2,0.0
44080,36,1139.17,90934,484,1,5,0.0
44081,20,9687.74,92033,458,6,2,0.0
44082,37,4499.98,93911,426,29,2,0.0
44083,23,8696.9,91555,464,36,1,0.0
44084,31,10447.83,90858,319,44,2,1.0
44085,39,5713.05,91312,819,13,4,0.0
44086,27,6295.82,93595,772,16,4,0.0
44087,28,5805.32,95560,374,39,1,0.0
44088,24,8456.18,90980,719,38,4,0.0
44089,26,5941.25,91365,482,5,2,0.0
44090,21,3806.46,91394,713,14,1,0.0
44091,24,3620.47,92031,382,18,1,0.0
44092,37,1588.37,91342,715,33,4,0.0
44093,42,9701.27,95147,694,26,3,1.0
44094,19,10339.17,92610,639,30,5,0.0
44095,37,6102.78,95619,454,45,2,1.0
44096,30,6066.86,93370,342,23,4,1.0
44097,20,4313.48,93245,797,34,2,0.0
44098,19,9798.31,91044,531,6,4,0.0
44099,34,9126.82,92207,372,30,3,1.0
44100,34,6798.45,96017,723,30,1,1.0
44101,29,9309.38,94350,565,5,4,0.0
44102,22,8061.73,93308,680,33,4,0.0
44103,27,7350.2,90090,609,24,3,0.0
44104,25,9000.19,93886,744,36,3,0.0
44105,37,4982.32,92880,814,13,4,0.0
44106,41,5544.93,94877,370,20,3,0.0
44107,33,7573.09,94910,456,17,5,1.0
44108,44,9998.29,94054,550,30,1,1.0
44109,40,3155.44,90314,686,28,1,0.0
44110,26,8710.15,95479,512,24,4,0.0
44111,41,6448.51,91996,523,1,3,1.0
44112,21,1091.64,91484,535,10,3,0.0
44113,28,12475.27,92846,371,26,1,0.0
44114,24,9208.1,93539,737,13,5,0.0
44115,22,9163.51,93499,692,26,1,0.0
44116,35,8045.89,95047,346,33,1,1.0
44117,31,5339.9,94297,724,23,5,0.0
44118,22,7868.63,91184,432,29,4,0.0
44119,39,9231.89,91349,461,6,3,1.0
44120,25,8764.84,93977,492,42,1,0.0
44121,33,5601.07,95256,327,18,1,0.0
44122,35,5720.64,95095,510,18,2,0.0
44123,33,6836.85,95894,659,10,1,1.0
44124,24,13380.6,93510,626,8,1,0.0
44125,29,7618.24,95261,581,20,5,0.0
44126,30,9348.8,90888,827,14,4,1.0
44127,19,8894.94,94086,552,4,2,0.0
44128,28,9361.05,90387,685,40,5,0.0
44129,28,7536.14,96037,379,32,1,0.0
44130,20,5231.72,94891,320,27,4,0.0
44131,19,9260.53,90223,578,35,4,0.0
44132,32,9739.69,91386,626,19,1,1.0
44133,24,12682.97,95049,715,40,5,0.0
44134,28,7644.79,90486,489,17,2,0.0
44135,22,7452.49,94222,466,20,2,0.0
44136,19,7331.16,94131,794,21,2,0.0
44137,39,5318.86,90006,761,36,2,0.0
44138,18,7181.1,91862,542,14,1,0.0
44139,37,9420.54,91393,686,43,3,1.0
44140,27,3827.37,91989,360,35,1,0.0
44141,28,4365.09,94532,538,35,3,0.0
44142,18,9391.0,91481,488,19,4,0.0
44143,35,8298.23,90629,344,41,5,1.0
44144,32,2330.71,95655,333,34,4,0.0
44145,21,4164.13,90017,642,26,4,0.0
44146,20,4531.6,94765,510,26,1,0.0
44147,20,9618.27,93833,467,31,3,0.0
44148,34,7090.53,92908,813,35,1,1.0
44149,31,1023.82,90674,319,27,2,0.0
44150,24,5285.55,93896,718,3,5,0.0
44151,19,4182.8,93049,515,4,5,0.0
44152,20,4449.54,92403,734,38,2,0.0
44153,28,2170.29,93777,505,38,5,0.0
44154,27,8583.97,91853,312,24,3,0.0
44155,30,1841.18,92398,343,13,2,0.0
44156,36,5229.93,95219,838,11,1,0.0
44157,33,7849.19,94573,754,36,1,1.0
44158,31,7960.12,91084,498,4,2,1.0
44159,21,1851.05,94954,683,39,2,0.0
44160,41,6862.16,90618,812,23,5,1.0
44161,23,10258.85,93093,801,5,5,0.0
44162,43,6577.13,93256,677,15,4,1.0
44163,29,9852.38,95661,802,10,4,0.0
44164,34,1435.11,91665,583,32,1,0.0
44165,23,10905.24,92320,715,18,2,0.0
44166,29,8767.16,94246,746,37,3,0.0
44167,24,6297.58,92645,838,6,2,0.0
44168,28,6057.34,93689,743,9,3,0.0
44169,39,7500.82,90702,779,35,3,1.0
44170,18,9406.58,91548,584,9,4,0.0
44171,21,3144.4,91507,743,44,4,0.0
44172,20,3760.44,91407,359,14,1,0.0
44173,32,5592.66,91337,615,32,3,0.0
44174,25,8902.91,95752,541,44,5,0.0
44175,38,4638.0,90506,689,2,5,0.0
44176,38,4892.67,95392,531,20,5,0.0
44177,41,6796.47,92756,398,27,3,1.0
44178,25,13730.07,95230,717,37,2,0.0
44179,33,8643.37,94784,806,7,1,1.0
44180,21,5739.71,91283,670,9,1,0.0
44181,22,3635.16,91033,641,29,1,0.0
44182,29,2262.08,94495,442,20,5,0.0
44183,36,4858.97,91224,734,37,5,0.0
44184,24,4769.32,95543,453,4,2,0.0
44185,19,3669.54,94715,393,35,4,0.0
44186,44,9742.64,95084,757,19,3,1.0
44187,38,7161.76,91449,512,12,5,1.0
44188,20,4292.05,94744,655,25,2,0.0
44189,24,8320.47,90905,711,30,3,0.0
44190,28,4881.29,91420,304,36,5,0.0
44191,24,9584.73,93441,741,5,2,0.0
44192,21,8264.72,90204,704,17,4,0.0
44193,37,9996.12,93686,569,8,2,1.0
44194,32,5779.6,95570,488,39,2,0.0
44195,24,10232.65,95625,640,18,4,0.0
44196,26,4543.12,91728,487,5,3,0.0
44197,26,7863.54,91268,552,11,2,0.0
44198,33,9589.79,92628,791,39,1,1.0
44199,44,8631.82,94650,680,18,1,1.0
44200,38,8729.87,95736,539,16,3,1.0
44201,23,4533.82,92823,680,2,5,0.0
44202,30,4818.05,95451,644,17,2,0.0
44203,29,6223.23,95377,438,12,5,0.0
44204,26,6032.5,94991,825,24,5,0.0
44205,45,5772.18,93628,617,41,4,0.0
44206,36,5130.09,92594,618,31,4,0.0
44207,26,9198.33,93385,436,39,4,0.0
44208,37,7237.09,95146,662,44,1,1.0
44209,31,6671.58,90963,686,18,2,1.0
44210,44,6680.43,93163,694,15,3,1.0
44211,18,7886.58,92288,499,26,1,0.0
44212,24,8943.78,92215,668,36,1,0.0
44213,37,4370.54,92139,796,42,4,0.0
44214,34,6662.37,91250,768,2,5,1.0
