"id","age","monthly_income","zip","credit_score","years_of_employment","dependents","approved"
46962,34,13175.06,91722,341,40,3,1.0
46963,31,11415.46,94265,537,45,4,1.0
46964,26,8424.64,93572,397,13,4,0.0
46965,28,12579.07,92786,611,29,5,0.0
46966,27,8310.23,90617,365,32,1,0.0
46967,39,9631.64,94155,603,37,4,1.0
46968,40,11338.45,90800,791,23,4,1.0
46969,28,11919.34,91990,676,19,4,0.0
46970,37,2295.52,91191,386,30,4,1.0
46971,32,8600.66,95090,396,12,3,1.0
46972,23,12337.42,91161,499,17,2,0.0
46973,27,2876.84,93971,316,21,4,0.0
46974,38,5642.61,95392,625,9,5,1.0
46975,19,5130.76,96139,577,10,5,0.0
46976,39,7132.6,91287,754,14,4,1.0
46977,28,9782.13,95164,603,18,1,0.0
46978,38,9573.41,90542,423,1,2,1.0
46979,32,5044.41,91881,706,42,1,1.0
46980,30,6569.01,93357,610,12,1,1.0
46981,38,14345.12,94761,311,35,4,1.0
46982,33,9622.13,93780,500,36,5,1.0
46983,35,11079.15,91916,723,37,2,1.0
46984,33,8186.24,93096,426,7,1,1.0
46985,32,16842.44,94070,671,12,1,1.0
46986,35,4326.97,92603,788,24,5,1.0
46987,22,5182.95,95862,790,29,5,0.0
46988,36,6124.32,95509,331,15,1,1.0
46989,27,7277.01,93026,613,30,5,0.0
46990,43,7767.47,94949,575,5,1,1.0
46991,24,7527.24,93050,394,33,4,0.0
46992,25,9603.42,91621,343,36,4,0.0
46993,27,12410.67,90669,607,7,3,0.0
46994,33,14862.79,93784,448,4,3,1.0
46995,35,6084.21,94546,303,10,4,1.0
46996,32,11394.03,90393,445,7,4,1.0
46997,44,6632.23,90942,811,15,5,1.0
46998,23,1015.52,95152,684,41,3,0.0
46999,40,10095.92,94601,432,38,5,1.0
47000,36,8198.34,95570,776,21,4,1.0
47001,19,14964.21,94179,762,17,5,0.0
47002,25,10825.12,91038,629,10,2,0.0
47003,32,15897.19,91582,592,6,2,1.0
47004,22,13863.38,92876,438,38,1,0.0
47005,26,13371.59,92931,581,36,5,0.0
47006,29,12894.22,94600,701,12,4,0.0
47007,22,10563.82,94063,392,26,3,0.0
47008,45,9309.34,90417,843,37,2,1.0
47009,43,10061.13,94872,681,35,3,1.0
47010,30,3818.66,93533,435,23,1,1.0
47011,28,8340.51,90362,383,29,5,0.0
47012,22,12240.77,91576,428,35,4,0.0
47013,25,8152.57,92094,560,42,4,0.0
47014,38,10409.03,92888,791,30,4,1.0
47015,32,13057.85,92330,473,25,3,1.0
47016,23,14538.11,90483,465,21,3,0.0
47017,30,9206.79,95952,737,10,1,1.0
47018,36,11678.48,92002,798,21,1,1.0
47019,31,7567.19,93534,816,15,1,1.0
47020,41,8497.0,90134,802,28,1,1.0
47021,27,9102.42,93588,503,32,5,0.0
47022,38,12018.95,91166,475,8,2,1.0
47023,38,10493.04,91038,744,25,3,1.0
47024,19,17982.51,90919,442,18,4,0.0
47025,28,10070.04,91953,562,43,2,0.0
47026,37,11135.11,93324,714,1,3,1.0
47027,25,7040.68,92582,622,15,1,0.0
47028,32,5042.6,93175,760,3,1,1.0
47029,20,10398.59,93900,774,28,2,0.0
47030,22,8411.69,90513,703,37,4,0.0
47031,25,8397.62,92948,567,3,4,0.0
47032,30,5711.55,95127,740,7,2,1.0
47033,20,11195.3,95840,582,9,1,0.0
47034,33,10900.88,95761,405,13,5,1.0
47035,38,14441.26,95782,456,18,1,1.0
47036,21,14531.13,92410,597,27,2,0.0
47037,39,12374.4,95943,409,1,4,1.0
47038,39,8787.65,91641,464,36,1,1.0
47039,33,6043.87,93597,670,43,3,1.0
47040,20,8254.3,94475,421,36,3,0.0
47041,30,5446.84,93237,477,7,2,1.0
47042,35,18931.09,95681,738,22,5,1.0
47043,32,5944.46,94112,406,19,3,1.0
47044,37,6297.71,93347,400,1,4,1.0
47045,33,17072.04,93873,620,21,1,1.0
47046,33,14123.58,95988,332,11,5,1.0
47047,29,7619.84,91635,516,35,4,0.0
47048,23,9497.05,93001,402,14,5,0.0
47049,39,7836.3,95040,756,42,3,1.0
47050,23,12140.84,92186,487,2,1,0.0
47051,43,7142.5,94528,491,30,2,1.0
47052,22,9532.98,90116,412,24,2,0.0
47053,24,10664.68,93928,794,6,5,0.0
47054,27,8886.78,90548,594,35,2,0.0
47055,34,14360.3,92062,673,12,5,1.0
47056,30,9908.22,93834,430,37,4,1.0
47057,26,12931.23,94653,424,19,1,0.0
47058,21,13646.26,95954,703,38,4,0.0
47059,36,11220.59,95064,426,12,2,1.0
47060,35,11885.57,90574,697,14,5,1.0
47061,34,7309.38,91446,592,43,1,1.0
47062,38,6955.11,91624,714,41,2,1.0
47063,34,4390.59,94752,839,29,4,1.0
47064,23,13415.05,94416,478,14,5,0.0
47065,35,15316.82,93632,346,33,5,1.0
47066,24,8906.34,96038,344,15,5,0.0
47067,36,3054.19,91318,727,4,1,1.0
47068,24,3492.56,91197,341,40,5,0.0
47069,30,8093.0,90283,504,7,2,1.0
47070,32,10355.02,94019,560,7,4,1.0
47071,21,11706.06,90571,713,37,5,0.0
47072,40,12836.61,94881,418,30,1,1.0
47073,41,10357.46,91453,776,2,3,1.0
47074,39,16481.57,94921,470,7,4,1.0
47075,22,6367.19,90247,335,30,4,0.0
47076,42,6615.12,91351,371,40,3,1.0
47077,33,11703.6,92065,565,21,2,1.0
47078,36,14502.73,94610,739,15,3,1.0
47079,29,4368.65,91973,396,31,5,0.0
47080,40,8083.96,90261,521,9,2,1.0
47081,34,13470.08,90163,580,28,3,1.0
47082,39,12210.17,95065,684,37,5,1.0
47083,43,12623.52,92219,545,21,4,1.0
47084,23,3211.63,90559,409,40,5,0.0
47085,21,9697.52,93828,637,2,1,0.0
47086,19,12492.43,95446,531,1,2,0.0
47087,42,6050.14,93574,588,11,3,1.0
47088,38,8768.61,95997,541,25,2,1.0
47089,35,8646.01,93637,594,26,2,1.0
47090,36,11342.27,94703,393,14,3,1.0
47091,32,8718.38,92121,847,8,3,1.0
47092,30,4737.88,94130,621,45,4,1.0
47093,32,5094.09,95921,482,4,3,1.0
47094,32,9987.69,95315,828,3,1,1.0
47095,38,10124.24,93790,305,3,4,1.0
47096,26,16313.66,90051,663,6,2,0.0
47097,38,7834.45,94414,667,41,1,1.0
47098,26,9710.55,92930,622,1,5,0.0
47099,28,13995.79,93416,680,10,2,0.0
47100,39,13189.87,93783,734,24,1,1.0
47101,29,12655.21,93379,709,31,4,0.0
47102,34,4732.43,95916,790,40,3,1.0
47103,24,11017.02,95060,530,7,1,0.0
47104,19,4855.43,93284,384,40,5,0.0
47105,33,5636.13,91194,722,25,3,1.0
47106,18,8081.54,91876,320,25,2,1.0
47107,26,7689.91,91401,825,40,1,0.0
47108,37,19532.15,91515,830,4,3,1.0
47109,27,9720.12,92212,789,15,3,0.0
47110,29,13414.08,93229,534,18,4,0.0
47111,26,8596.83,94147,622,33,2,0.0
47112,36,10709.4,96017,450,10,5,1.0
47113,21,14843.62,91380,748,1,3,0.0
47114,37,6637.58,92557,431,41,5,1.0
47115,40,1949.22,93337,513,45,1,1.0
47116,29,6284.1,95888,557,4,4,0.0
47117,43,12614.35,95212,344,26,2,1.0
47118,19,4317.62,94467,848,2,3,0.0
47119,35,14448.22,90172,676,23,5,1.0
47120,37,11963.15,93149,644,24,3,1.0
47121,19,6356.35,93999,527,26,4,0.0
47122,33,10845.6,92930,750,39,3,1.0
47123,28,7790.36,92187,805,32,4,0.0
47124,29,11894.58,92018,801,37,5,0.0
47125,33,11573.64,91074,308,25,4,1.0
47126,36,12568.68,90902,454,10,1,1.0
47127,32,14167.19,94432,545,35,1,1.0
47128,24,12609.28,95285,438,12,4,0.0
47129,28,12650.53,90833,674,16,2,0.0
47130,21,10929.54,94105,654,8,5,0.0
47131,22,11309.15,94638,420,15,3,0.0
47132,29,10480.67,93920,420,10,3,0.0
47133,38,11027.57,91535,788,21,4,1.0
47134,21,7575.68,94781,424,41,1,0.0
47135,42,4168.82,92951,469,33,5,1.0
47136,34,14216.13,92870,704,37,4,1.0
47137,32,3002.3,92452,390,43,5,1.0
47138,35,1255.72,90507,336,2,1,1.0
47139,21,10277.67,91942,571,32,3,0.0
47140,33,9300.24,92028,305,24,2,1.0
47141,21,10657.0,93479,761,9,4,0.0
47142,20,8752.09,94404,301,6,2,0.0
47143,31,12704.05,92254,552,45,2,1.0
47144,23,4847.93,91413,354,17,1,0.0
47145,23,15878.63,90683,570,25,5,0.0
47146,39,7492.31,90012,450,12,5,1.0
47147,25,11546.4,92016,722,36,4,0.0
47148,19,14919.68,91071,518,7,5,0.0
47149,35,12715.74,92617,745,31,2,1.0
47150,31,7755.6,93821,603,41,2,1.0
47151,18,13588.88,90890,321,20,4,1.0
47152,40,6116.57,93043,323,7,5,1.0
47153,23,7880.56,91209,649,38,5,0.0
47154,30,9354.44,90225,582,8,4,1.0
47155,27,6840.03,90028,469,3,2,0.0
47156,45,9443.31,90288,756,45,5,1.0
47157,30,4904.9,93027,357,38,2,1.0
47158,36,15226.78,94002,836,9,3,1.0
47159,20,12847.1,95405,806,2,1,0.0
47160,28,15984.55,93836,849,15,2,0.0
47161,27,12706.57,95880,511,45,4,0.0
47162,18,5740.72,91604,394,39,4,1.0
47163,29,12797.94,92315,719,30,5,0.0
47164,45,8838.66,91161,788,28,3,1.0
47165,22,12510.18,90456,729,14,5,0.0
47166,30,10718.23,90313,797,23,3,1.0
47167,23,12157.39,90503,512,25,2,0.0
47168,21,3208.82,90042,498,35,3,0.0
47169,36,5201.1,91232,796,12,4,1.0
47170,30,16055.09,91874,315,2,5,1.0
47171,35,6719.95,92083,648,45,4,1.0
47172,41,11702.25,90985,766,14,3,1.0
47173,29,9066.16,93768,517,30,1,0.0
47174,42,8317.1,94122,679,13,2,1.0
47175,32,8089.16,90399,564,43,5,1.0
47176,45,16351.27,95025,479,33,4,1.0
47177,40,12640.34,93321,309,18,4,1.0
47178,30,8715.84,94529,486,41,1,1.0
47179,25,9443.48,92002,440,6,3,0.0
47180,28,10160.99,90077,632,18,5,0.0
47181,34,8585.64,95192,777,28,1,1.0
47182,25,14844.74,95720,733,21,3,0.0
47183,43,12154.11,91959,765,11,4,1.0
47184,38,9782.66,92330,705,10,4,1.0
47185,44,11191.24,92420,306,36,5,1.0
47186,23,7415.18,96077,310,7,2,0.0
47187,33,12016.33,90985,653,15,1,1.0
47188,22,8527.01,91763,491,44,1,0.0
47189,35,1758.29,94027,441,33,2,1.0
47190,37,19383.86,91851,329,19,2,1.0
47191,39,8911.97,92841,398,6,4,1.0
47192,26,15606.79,92250,522,34,2,0.0
47193,41,8174.88,94759,804,20,2,1.0
47194,33,6352.15,91006,733,32,2,1.0
47195,29,11957.32,94894,681,34,1,0.0
47196,19,10251.59,91225,583,8,1,0.0
47197,39,6625.5,90096,670,7,3,1.0
47198,34,14945.93,91963,773,26,2,1.0
47199,33,5556.07,92591,680,37,4,1.0
47200,27,3917.29,94279,543,35,3,0.0
47201,29,3939.12,94220,491,26,2,0.0
47202,21,9413.16,94060,566,30,3,0.0
47203,33,15678.02,90318,637,36,4,1.0
47204,39,10901.2,91655,778,18,3,1.0
47205,19,5571.29,95903,502,13,5,0.0
47206,41,7790.32,93847,388,35,5,1.0
47207,39,10920.92,90046,678,5,5,1.0
47208,26,5494.96,92622,529,1,2,0.0
47209,22,9805.29,93168,431,35,5,0.0
47210,26,10760.84,94962,378,10,5,0.0
47211,20,9397.02,91589,497,4,3,0.0
47212,35,8135.14,95908,368,8,4,1.0
47213,35,15573.17,91226,498,37,5,1.0
47214,28,10321.62,93421,663,30,4,0.0
47215,42,9160.84,92427,720,24,1,1.0
47216,21,17663.62,93053,715,28,1,0.0
47217,26,13015.58,95421,397,25,2,0.0
47218,38,4805.7,93547,453,13,2,1.0
47219,30,8751.71,96010,377,28,4,1.0
47220,32,10327.54,95331,475,39,2,1.0
47221,18,12093.08,91342,594,38,3,1.0
47222,20,11985.92,92140,820,20,2,0.0
47223,24,10470.72,93798,575,24,4,0.0
47224,21,4439.59,90127,462,13,3,0.0
47225,19,10509.68,94348,504,19,2,0.0
47226,37,6660.79,90024,499,36,3,1.0
47227,43,13514.42,94903,443,39,2,1.0
47228,33,6595.39,92355,505,8,2,1.0
47229,31,12398.69,94309,491,7,5,1.0
47230,29,8594.21,91077,653,25,3,0.0
47231,34,9255.16,92774,389,35,1,1.0
47232,20,9114.85,96080,622,31,4,0.0
47233,26,12599.01,95701,320,40,3,0.0
47234,30,3246.01,91820,693,33,3,1.0
47235,24,19241.31,92949,549,31,4,0.0
47236,27,7473.66,90819,681,27,1,0.0
47237,25,13398.64,96144,750,43,3,0.0
47238,21,11220.69,90822,563,6,3,0.0
47239,38,14398.81,92064,740,7,4,1.0
47240,30,12445.53,91901,395,43,1,1.0
47241,35,6110.76,93868,424,44,3,1.0
47242,26,14891.75,94778,623,35,5,0.0
47243,34,8854.59,91222,686,40,2,1.0
47244,27,11201.08,92865,590,36,5,0.0
47245,36,12535.83,93926,615,33,2,1.0
47246,24,8065.32,93049,683,34,5,0.0
47247,40,3200.56,93795,394,17,1,1.0
47248,22,9097.54,93669,621,17,5,0.0
47249,35,15933.47,93121,810,1,5,1.0
47250,36,11559.04,93347,571,41,5,1.0
47251,34,9343.33,92586,349,16,1,1.0
47252,26,11707.45,95291,412,32,1,0.0
47253,30,8883.97,91444,436,13,3,1.0
47254,21,8740.35,95061,646,11,2,0.0
47255,31,12165.87,96076,540,23,2,1.0
47256,31,8478.97,90406,651,15,1,1.0
47257,39,16210.69,94096,735,32,5,1.0
47258,28,8383.04,91765,748,25,4,0.0
47259,22,18037.16,92005,771,10,1,0.0
47260,25,11465.71,90767,699,27,3,0.0
47261,25,7325.99,92983,682,16,5,0.0
47262,30,9250.71,90289,765,15,4,1.0
47263,28,18906.82,91647,419,17,5,0.0
47264,37,10583.46,93076,837,31,1,1.0
47265,29,7817.02,94314,373,34,5,0.0
47266,40,10790.49,90188,482,37,2,1.0
47267,19,7673.03,94469,609,15,3,0.0
47268,34,15206.87,93525,384,15,1,1.0
47269,40,12675.2,95269,728,24,1,1.0
47270,26,6510.65,95716,343,7,1,0.0
47271,34,10325.36,93674,403,8,2,1.0
47272,20,5919.5,95843,692,18,3,0.0
47273,24,15454.71,94768,547,22,2,0.0
47274,39,9108.0,91035,570,20,5,1.0
47275,43,11182.59,92940,680,3,5,1.0
47276,26,4565.49,95486,622,38,5,0.0
47277,37,10045.02,92725,571,41,5,1.0
47278,29,9125.12,91940,556,31,3,0.0
47279,44,6921.9,90608,560,30,2,1.0
47280,34,9152.27,95925,392,19,5,1.0
47281,36,4566.19,91433,838,42,5,1.0
47282,35,8489.8,94156,741,44,4,1.0
47283,22,3905.12,93250,416,27,1,0.0
47284,33,7761.32,95668,375,27,2,1.0
47285,34,12990.34,92308,341,31,5,1.0
47286,22,15286.93,93874,703,14,1,0.0
47287,22,4400.15,91941,622,25,2,0.0
47288,44,12202.8,92777,602,25,4,1.0
47289,19,10722.01,91382,421,44,3,0.0
47290,26,15477.87,94982,340,22,5,0.0
47291,30,9399.96,91734,373,24,1,1.0
47292,28,7411.01,91058,326,19,1,0.0
47293,29,9312.91,93282,626,42,5,0.0
47294,19,10939.17,93205,420,27,4,0.0
47295,29,17834.68,94050,347,40,4,0.0
47296,30,14511.98,93836,716,4,4,1.0
47297,39,9583.08,93635,371,19,3,1.0
47298,36,5284.79,91462,332,4,4,1.0
47299,35,4140.05,90928,457,1,4,1.0
47300,38,11071.88,95056,460,41,3,1.0
47301,19,7493.31,94351,843,5,4,0.0
47302,30,10673.06,92661,519,28,2,1.0
47303,36,13227.79,92250,495,3,3,1.0
47304,18,13920.61,94172,426,16,2,1.0
47305,34,14746.24,92614,572,43,4,1.0
47306,35,19553.65,90285,664,11,2,1.0
47307,27,8247.06,90584,793,33,4,0.0
47308,33,9796.2,94204,759,39,5,1.0
47309,41,12056.76,91004,388,1,1,1.0
47310,30,5618.03,90344,769,18,2,1.0
47311,26,5132.21,91917,656,7,1,0.0
47312,33,9792.8,95743,583,32,5,1.0
47313,37,6647.79,90753,574,25,5,1.0
47314,26,12973.86,95959,522,45,2,0.0
47315,28,7357.93,92267,534,17,3,0.0
47316,37,10159.68,93610,303,15,4,1.0
47317,27,10989.32,92701,643,20,3,0.0
47318,35,14824.47,95738,332,13,2,1.0
47319,37,2425.71,92286,479,9,5,1.0
47320,31,10741.56,94023,306,13,1,1.0
47321,38,13136.01,91480,777,44,2,1.0
47322,19,10752.21,92154,623,28,1,0.0
47323,36,5439.19,91100,689,11,3,1.0
47324,32,6963.76,95184,715,44,5,1.0
47325,27,13218.82,94089,558,33,1,0.0
47326,28,9803.61,90366,726,2,5,0.0
47327,31,12905.25,95926,395,37,5,1.0
47328,33,13938.81,91296,844,25,4,1.0
47329,31,8097.43,93494,565,39,3,1.0
47330,42,8327.82,94617,554,28,3,1.0
47331,30,4993.43,91837,417,25,4,1.0
47332,41,8224.15,93540,727,18,2,1.0
47333,38,8059.77,95444,849,33,1,1.0
47334,33,6917.93,90494,814,44,1,1.0
47335,38,6301.36,90635,441,3,5,1.0
47336,40,13807.4,94608,723,31,1,1.0
47337,24,8174.7,92591,342,37,3,0.0
47338,43,8942.5,92271,798,24,3,1.0
47339,40,11107.25,92739,619,20,2,1.0
47340,42,14148.2,95670,612,40,5,1.0
47341,26,6083.43,95624,430,1,5,0.0
47342,33,16595.45,93794,657,26,2,1.0
47343,35,13209.32,92610,728,38,4,1.0
47344,35,1742.84,93881,503,2,3,1.0
47345,34,14508.04,90513,316,27,1,1.0
47346,20,8728.54,96050,729,19,4,0.0
47347,31,13619.88,92844,773,16,3,1.0
47348,35,7161.84,93880,305,3,2,1.0
47349,24,7869.99,94558,831,1,2,0.0
47350,18,7322.47,92289,605,8,3,1.0
47351,26,9766.21,90797,824,9,5,0.0
47352,35,9230.04,93457,651,2,5,1.0
47353,24,15435.22,91144,775,37,4,0.0
47354,41,7662.7,96053,736,22,1,1.0
47355,29,9916.91,92446,430,2,5,0.0
47356,24,15626.78,92263,693,29,4,0.0
47357,40,13345.82,92543,691,12,5,1.0
47358,40,12266.77,93706,799,4,1,1.0
47359,44,15726.3,92884,717,23,5,1.0
47360,41,10985.12,92932,580,8,4,1.0
47361,27,8387.81,94567,326,26,2,0.0
47362,18,15766.17,93607,807,6,1,1.0
47363,18,8129.28,90209,634,10,3,1.0
47364,23,12773.15,95600,644,9,1,0.0
47365,32,8902.22,91155,356,34,2,1.0
47366,21,6035.24,93999,578,12,5,0.0
47367,32,14509.8,95998,670,26,3,1.0
47368,22,7120.9,91378,504,34,2,0.0
47369,28,9336.7,94139,706,29,2,0.0
47370,18,10809.69,95457,575,25,5,1.0
47371,40,15701.62,91640,760,34,5,1.0
47372,31,14611.07,93374,596,11,5,1.0
47373,38,10687.33,90666,655,24,3,1.0
47374,19,12458.67,92404,563,24,2,0.0
47375,28,11545.57,92566,658,3,3,0.0
47376,41,7180.48,95598,345,45,1,1.0
47377,29,9947.42,93996,656,29,1,0.0
47378,29,8853.56,93654,471,37,3,0.0
47379,44,7794.44,92541,680,8,2,1.0
47380,28,13196.51,92761,580,17,1,0.0
47381,33,1137.25,94375,304,21,1,1.0
47382,32,3219.93,92046,468,33,2,1.0
47383,31,12079.26,94372,483,15,5,1.0
47384,31,3335.89,92650,417,43,1,1.0
47385,23,8362.04,91601,675,30,3,0.0
47386,38,5982.89,92640,446,26,4,1.0
47387,28,7659.19,94777,740,41,2,0.0
47388,35,16039.67,93477,350,8,3,1.0
47389,35,6079.74,95597,701,31,5,1.0
47390,38,18143.26,91946,700,3,1,1.0
47391,20,9079.07,92643,420,45,2,0.0
47392,30,12882.63,91274,738,8,3,1.0
47393,23,1901.29,94948,723,39,2,0.0
47394,25,13387.11,91313,803,2,3,0.0
47395,24,16707.92,94977,376,40,2,0.0
47396,22,12315.41,90364,511,13,5,0.0
47397,26,16232.37,90658,501,13,5,0.0
47398,37,8431.5,95959,549,34,2,1.0
47399,20,9221.6,90154,750,28,4,0.0
47400,24,9563.06,91718,690,20,4,0.0
47401,26,12237.28,90282,410,22,5,0.0
47402,38,4495.18,92694,382,29,3,1.0
47403,26,8086.73,90030,833,42,5,0.0
47404,36,12537.85,96061,829,21,2,1.0
47405,33,8477.51,92989,451,12,4,1.0
47406,24,12707.54,92048,309,36,2,0.0
47407,31,11836.43,94389,552,34,5,1.0
47408,27,12693.5,95805,594,42,2,0.0
47409,40,7459.96,93453,450,41,2,1.0
47410,27,2643.42,95527,625,33,1,0.0
47411,25,8941.9,92717,419,24,3,0.0
47412,33,15131.48,93847,819,43,2,1.0
47413,34,7948.4,90557,800,3,3,1.0
47414,30,9341.15,94848,585,13,2,1.0
47415,37,8234.18,94502,365,31,4,1.0
47416,34,13246.24,91131,612,23,1,1.0
47417,28,7256.58,92467,841,2,3,0.0
47418,39,9082.2,92679,757,17,3,1.0
47419,30,9488.92,92489,590,9,2,1.0
47420,41,7847.15,94411,372,7,1,1.0
47421,24,11291.81,91879,687,25,3,0.0
47422,23,10768.12,91254,444,11,3,0.0
47423,28,10488.92,93524,499,30,3,0.0
47424,32,8133.87,93027,818,40,1,1.0
47425,33,15878.07,91488,373,5,3,1.0
47426,35,14166.38,93220,461,17,1,1.0
47427,34,8542.07,95240,419,6,3,1.0
47428,28,9823.8,90412,509,31,2,0.0
47429,29,10622.3,92434,605,14,5,0.0
47430,38,7776.8,95883,670,40,2,1.0
47431,30,1472.23,95649,681,42,1,1.0
47432,18,12609.78,93314,461,12,3,1.0
47433,21,3116.74,90144,313,24,4,0.0
47434,28,15844.43,90960,565,9,4,0.0
47435,21,8775.34,94007,303,18,5,0.0
47436,20,13147.8,92843,333,36,5,0.0
47437,24,9365.75,95243,363,44,2,0.0
47438,45,18877.73,92977,531,25,1,1.0
47439,35,12775.91,94036,678,21,1,1.0
47440,22,6666.71,90101,783,9,1,0.0
47441,23,13361.82,90463,683,29,5,0.0
47442,33,8478.5,93044,769,8,5,1.0
47443,36,6101.77,95821,644,4,1,1.0
47444,25,10067.77,90571,782,17,2,0.0
47445,33,7226.02,90925,443,21,1,1.0
47446,38,16208.4,91961,728,38,3,1.0
47447,23,19114.88,93873,440,9,3,0.0
47448,35,12474.0,95067,330,8,4,1.0
47449,26,14363.34,93570,328,9,4,0.0
47450,28,5321.43,95518,695,17,4,0.0
47451,35,2643.89,90964,707,15,3,1.0
47452,41,7117.67,90434,438,12,2,1.0
47453,22,11912.15,90597,716,26,3,0.0
47454,26,7695.84,93429,312,16,1,0.0
47455,19,5933.29,91605,515,44,3,0.0
47456,26,12981.94,95284,668,20,4,0.0
47457,19,14650.6,95437,534,5,2,0.0
47458,37,13093.34,93466,717,8,5,1.0
47459,41,8969.53,94843,644,26,1,1.0
47460,42,6952.56,94363,769,36,3,1.0
47461,19,3620.92,95404,826,42,1,0.0
47462,40,9542.74,92840,418,7,5,1.0
47463,23,10663.88,93180,846,3,3,0.0
47464,28,8849.9,94759,317,43,4,0.0
47465,25,13665.96,92335,627,44,1,0.0
47466,35,13304.36,93743,635,30,1,1.0
47467,41,12187.03,91903,802,30,1,1.0
47468,30,9827.98,94103,802,13,3,1.0
47469,40,11634.07,90848,657,35,1,1.0
47470,21,11586.52,91130,488,26,1,0.0
47471,37,11026.62,95429,621,5,5,1.0
47472,21,9645.91,91462,761,12,3,0.0
47473,31,10003.73,93713,608,23,3,1.0
47474,24,6337.0,91598,724,16,2,0.0
47475,23,6799.5,92741,616,45,2,0.0
47476,32,8533.78,94081,747,1,3,1.0
47477,23,14031.17,91843,850,38,3,0.0
47478,32,9899.57,91059,745,38,1,1.0
47479,37,12043.78,95559,562,21,3,1.0
47480,18,7830.41,92667,555,15,2,1.0
47481,34,9643.59,91933,836,6,4,1.0
47482,28,12960.81,94643,829,15,3,0.0
47483,27,5371.48,91298,483,38,4,0.0
47484,33,13154.41,94091,464,41,1,1.0
47485,32,11698.75,90479,701,40,3,1.0
47486,42,12692.15,94995,556,16,5,1.0
47487,42,5899.46,94042,682,3,5,1.0
47488,37,8141.75,92482,563,18,2,1.0
47489,31,15877.55,90506,441,13,2,1.0
47490,26,12082.13,94373,542,13,1,0.0
47491,28,5655.14,93146,668,9,3,0.0
47492,33,7646.13,90891,565,19,1,1.0
47493,22,9368.71,90356,636,17,2,0.0
47494,19,8952.57,94572,481,25,4,0.0
47495,18,11558.83,91531,724,4,2,1.0
47496,37,10332.53,95663,346,25,4,1.0
47497,32,17629.19,92781,792,39,3,1.0
47498,37,13537.9,92246,407,11,1,1.0
47499,31,4064.65,94461,514,19,2,1.0
47500,20,16073.97,91949,400,19,2,0.0
47501,34,2304.63,94765,564,13,2,1.0
47502,19,13286.36,91534,745,31,3,0.0
47503,29,16100.07,93459,685,33,4,0.0
47504,38,17645.81,94679,526,16,2,1.0
47505,39,8814.35,92632,412,35,1,1.0
47506,34,16199.16,95746,606,4,4,1.0
47507,38,10724.82,93143,662,34,3,1.0
47508,27,16959.16,91698,421,19,2,0.0
47509,31,8469.1,91654,680,11,4,1.0
47510,27,3329.11,94838,424,34,1,0.0
47511,30,12209.3,93183,505,29,1,1.0
47512,44,8367.59,92443,476,31,4,1.0
47513,24,10700.24,93718,396,25,4,0.0
47514,37,13606.04,91985,451,41,2,1.0
47515,41,11154.29,90103,751,16,4,1.0
47516,28,9590.83,94022,413,18,1,0.0
47517,20,6923.69,94386,532,22,2,0.0
47518,42,10600.76,90832,361,22,3,1.0
47519,32,7090.45,93253,828,10,4,1.0
47520,32,17357.66,92494,499,27,3,1.0
47521,23,9400.53,91511,554,42,5,0.0
47522,45,7265.82,95056,504,20,1,1.0
47523,29,17537.99,95314,742,39,3,0.0
47524,35,2888.27,91369,839,38,5,1.0
47525,28,14011.38,94680,485,3,2,0.0
47526,26,16696.08,92345,761,3,5,0.0
47527,36,5692.48,90707,531,20,3,1.0
47528,27,17359.97,93940,535,6,1,0.0
47529,41,13516.41,90342,550,17,3,1.0
47530,34,10340.96,90335,529,18,5,1.0
47531,35,9381.84,93106,827,34,5,1.0
47532,32,7499.18,94469,408,30,3,1.0
47533,19,10292.14,96119,793,23,3,0.0
47534,25,4115.07,90645,427,33,3,0.0
47535,27,10130.43,95862,316,23,5,0.0
47536,33,14129.52,91883,830,19,5,1.0
47537,31,16417.28,94255,734,11,3,1.0
47538,26,11288.42,94771,506,40,5,0.0
47539,21,6714.58,94541,515,21,1,0.0
47540,32,10801.33,93069,785,18,5,1.0
47541,35,11249.65,91272,722,34,5,1.0
47542,26,3363.57,92834,669,34,1,0.0
47543,32,17668.56,90673,422,9,5,1.0
47544,25,9826.09,95578,799,14,5,0.0
47545,21,6380.41,94105,302,8,4,0.0
47546,31,6677.59,91651,434,38,2,1.0
47547,29,13100.82,93969,669,25,3,0.0
47548,39,8685.8,92874,365,34,1,1.0
47549,27,16493.26,95329,499,9,5,0.0
47550,19,4271.21,94034,334,15,2,0.0
47551,35,8842.32,92912,514,28,5,1.0
47552,22,14759.39,91785,389,17,4,0.0
47553,37,7780.22,94843,630,25,4,1.0
47554,24,9013.72,92071,666,10,1,0.0
47555,37,11536.52,90281,849,20,5,1.0
47556,29,14920.44,92673,622,5,3,0.0
47557,41,6998.87,90331,739,36,5,1.0
47558,19,19113.24,95682,536,3,4,0.0
47559,24,7268.89,92303,422,13,3,0.0
47560,24,9491.11,92631,445,28,2,0.0
47561,27,10384.6,91478,684,3,5,0.0
47562,33,13460.6,96129,574,4,1,1.0
47563,21,14325.13,92982,833,30,4,0.0
47564,45,8364.18,92005,792,11,5,1.0
47565,32,9903.98,91055,695,32,5,1.0
47566,30,11560.62,93325,369,10,2,1.0
47567,25,13423.96,93938,307,6,2,0.0
47568,38,8707.12,93312,722,5,1,1.0
